relative_path	bytes	sha256
results/long_chain_phase2/raw/n20_selection1_N1024/n20_k0p6_run3.log	1101	3201744f847abbd64fc6dd80faa13caa0d7e3adf73d4736da45820048414f2c9
results/long_chain_phase2/raw/n20_selection1_N1024/n20_k0p6_run3_summary.csv	1029	3abb122d06d34265095c0f0b1c7bbeebadff268d880c71d4810aa0ca6a06b097
results/long_chain_phase2/raw/n20_selection1_N1024/n20_k0p6_run3_timeseries.csv	18390	27066b0d3b54a78448ce0b29ad6e3c284eefa712cfdbf76ba9cfb11a0c585413
results/long_chain_phase2/raw/n20_selection1_N1024/n20_k0p6_run4.log	1105	e32d0fc37db61b8f3ca6f8b9307506cbe46b6e57db7e1c434c2508f7813d3911
results/long_chain_phase2/raw/n20_selection1_N1024/n20_k0p6_run4_summary.csv	1029	810c10a928c2669cfa5b149bbc78a943d6bca9eb0125cc9eeb4a1cd57534365f
results/long_chain_phase2/raw/n20_selection1_N1024/n20_k0p6_run4_timeseries.csv	18403	6530db4f01f3cf341d138525219eaf3fd217f3d1784bde443372c7716c53e643
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run1.log	1116	5416b7e1c9a4bf6856935b421c8b19bb641758ac1d24280958097a332a434035
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run1_summary.csv	1032	3e76a639efb6f5d5ade126a26862929f7cb6df63ea20ce23e454eb02a1dc8216
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run1_timeseries.csv	9477	7289546d565036369a5a36c3caa19ed16b3a5329bf95acb35aff63c9348cc8bd
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run2.log	1119	254b1cb7966a89180c04ca8cf20d482647b4a4903eeabcd7b492c5fc7201a68f
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run2_summary.csv	1032	3857b220debe726a243f30dee5b8f063ff8d54f2a386ab3e49dca389e54afe11
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run2_timeseries.csv	9461	bdffbc78a89b6018c2185adfc7696f7ce054cfdda9cdd1c09be05574658dc2d3
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run3.log	1118	2ee9ed3f2afe2be84d7319bffebc4e3eed362f43c527a27dacbaa6ebde307e6b
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run3_summary.csv	1030	9380913fe09a17298c80875bb50a8a6d109fd246c4a5f3dbb8dbc265aa4e20c0
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run3_timeseries.csv	9475	933670dcd5a07bb4dc7436fe155c21d8f18e94aa295d5e8f3343f5b4cb7f6193
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run4.log	1118	d5cb2d391ec8ee5b15ecab0a9d5e3164f17b41aa603da164bf85ab1e00e4774e
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run4_summary.csv	1031	82b7dadf24666c5b8c69a0041fe193d65825f05ed7518ca85d0a321c3594789d
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p4_run4_timeseries.csv	9466	91a6069b3d68abaa8bb36e69085d0f927ea383e17172301a094126d8e387b415
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run1.log	1113	aa3223c89dc9b0a7ca5e1226fb919778f1bbba9c104ef5ed6f7c7e6a66f79d58
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run1_summary.csv	1030	d1884e1a12e0d20b4b6c80bb3751e5fa8cd650b3ff6be0256f9892cf7faf62a1
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run1_timeseries.csv	9484	cab0919d93a52608e6c1ea1821881f83da411a6f6528db64f6ef0805a3078a01
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run2.log	1114	484e0ee8a78925c6a4bf1b001fd5bd03eb2be03d20df17c66cd3ba1cc3b6c533
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run2_summary.csv	1030	c9c85c59b3e138ac521e783ec55d1777fcbc8baa36acfb80f48cd379df25ec93
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run2_timeseries.csv	9474	a5546b295d43eedc85d3ac20e48f4de33062bcf426d1dbf46e7f4e101bed9eff
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run3.log	1111	900d22f310f611d81b8f080f16c6f7b19bb580ac474d8e182a20c9fe0af4525e
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run3_summary.csv	1029	fcf872e4d5bc2171fd2987f8fde9e9ff5ef0a18012ed93a2659ffedf6b040e24
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run3_timeseries.csv	9481	908f353106cfb79d0e1c070d27f58992446a609d5959625bce5625a4e28dfa2f
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run4.log	1109	25fcdb9f79a83220f5d3ff298d8ca484f792665696486eaa62061d24c4fa69cc
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run4_summary.csv	1030	6573d2540a08671639b9839e74a3cb6edbfe4338d4f6ab6eef0d48e6582764b2
results/long_chain_phase2/raw/n30_dt_N4096/n30_k0p6_run4_timeseries.csv	9479	801b7eebe946ed86ddd385fe7f1d63d50768c114f8aadff33fac0c69a98fc5ac
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run1.log	1116	ae30072867d48bb5d49b1d0d28df16c7edb92c04c9f81d5a7216b6e8fc388a75
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run1_summary.csv	1030	b8ff8d55475c6bcfc31f30c59ca4a7d4ad07770ae356683492d00b21571699f0
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run1_timeseries.csv	9502	c73a3d033907ebe93c56c14c161101ebf64f825fe36defdc4e855cc0c9a4b6ac
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run2.log	1113	ea3f17be7983979b85f3984fab037555b9b80c469e5e6d53c37976e320f91d9f
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run2_summary.csv	1032	4df868ff4e7554d4f5c7988c0f4f0ba3bcaac2ffb84c1e51bc28195d9e557d76
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run2_timeseries.csv	9482	e3589bd788a3bc3245edefd96c1aebcc150a22a7360e7a52e80b261bec562b40
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run3.log	1113	89db74b9f23e195965ea3a330d0f88017dcbab5e80d30c1a588d53fc91f5deec
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run3_summary.csv	1031	957c39fcd2b53b9340a550334e1594faf1810c21b0362f308d5b7e16615a6069
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run3_timeseries.csv	9486	2d6f11bd76cb495d2c36cdfaba9169a0792a39e48ebd526fe514aa043d30635a
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run4.log	1117	3522418955605d4ef125339d85481f3efb25ebd8d672d2201642be42464d3f2a
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run4_summary.csv	1032	e22607dc806bf1c62318d89d53f0f59a0763cb5ab5eb70ae60320ccf36d2fe49
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p4_run4_timeseries.csv	9505	0478ce8070a55fe9ec6098e3d410116394148a96174e4585ff7a914d8feab6b6
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run1.log	1113	850acb5d237beef0e544b779467f869da7ad5fd7949e2886b8d445ddd4a36d55
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run1_summary.csv	1026	efc9efd12e5389fbbea7f7646d1ce847ff3803bc1fa513a17aaf8490b7634902
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run1_timeseries.csv	9471	321fe4160c170ba733615a17951bc1ef81961885ba124ed29a9d473ac3ddc493
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run2.log	1108	dbfb7d051d27eea2658034dc61de3c8eda98ec7770be00400350ca8b1a974286
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run2_summary.csv	1031	74e959526894b1a2a3e2d9c1c6fc57753737f7daaf42eb342d3a5c29567a3cbf
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run2_timeseries.csv	9478	a6bc896f919acb117ae80de67e62b65c4cc3170ca29095a66754a4fc47ffc426
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run3.log	1114	02dae6261366bcebaef9bd23e9d4724d81ef47ccf1ca1ca1e12b9115b97aa22f
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run3_summary.csv	1031	3e53a016078777d63e392076c1ac98c6f9c6c952e376f594e3d9141df52703c4
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run3_timeseries.csv	9490	617dcfdcb7e68fb4f5f94f5a6939e6ebffb0114ac5d8eb4a1aed75c26e32dc6b
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run4.log	1112	c2212ff4c6ac88faace09a189a786c7072a8bda9eb5b16d1e57f51e5c4fe9baa
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run4_summary.csv	1028	4f918424d75cd94297ccf877ad7efef35f65671a09540421f40e5efe919ea4ef
results/long_chain_phase2/raw/n30_population_N4096/n30_k0p6_run4_timeseries.csv	9466	302da21f6e2fb7356a5427043e123e098d021bfbe6bcdebf786aaeee2ce4d303
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run1.log	1119	97cb0e6142840d87afc4759c800f50a77f512c4cfde0d6e0cedf7f5508db7397
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run1_summary.csv	1029	5268d8000570df373c156d7a96aedc44823da7b6f316e1deb12f91d2b6596562
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run1_timeseries.csv	18655	b9e58bf2e58f4d269394e18cf08d239b1f38fc970667372a6445610e1fc196f5
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run2.log	1116	785feea0d3f864f83ce753de3ed056e2d049625f8d17b10b96ed3c20b3a6169d
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run2_summary.csv	1032	8c8e8ff081044e3d802c8f9e702310f76a8ff3eec386f3234352b733b0a8d3ab
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run2_timeseries.csv	18664	00813257c1cb3422b3aea2323bf279cfec07c63810a304f3ef5aaaca8469d302
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run3.log	1115	19af67884abe88a048f1e1e02d1eb642b74fcb19609503be6ff61a6d5db5b447
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run3_summary.csv	1030	429974c1b404027f98035814f64208d14ec5939c6c3af9962b2fec2b42666df7
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run3_timeseries.csv	18671	6afc77a1388ced089e085e698fbb82d3d72625de06c5710866a74dcb93eb9e8e
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run4.log	1114	2bd2ebde41ddd37d8f9d5121a6602592c9ffa884132930e2436fe06833e7efce
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run4_summary.csv	1032	ce49ebdedfd778d487498cbcfece903a59b83a1d270a7c6495abb78a5a07dc53
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p4_run4_timeseries.csv	18675	6d9fb38d75caaffc4895c5e745a39218ca79da6249a2893909d83b1d56ebaf49
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run1.log	1115	6ffca43ac557584fc02bdb025b9194eb6a196d80c6a3060a1e34069c4cb5fb07
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run1_summary.csv	1031	769ec26dba2ad6e7513a676f1e1e731eee017bf2e8ff22a56f38382a8dc20a55
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run1_timeseries.csv	18589	afe1328b0dccb44e18832e2544fced7f2ee80b02c2d76c5e44d2749bb952b043
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run2.log	1114	5823636229281629496017516006fa1c9b25d232cff1e9925bef6bac09d9cac6
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run2_summary.csv	1031	271034d69e2c354795889fb22f0f42bab83f4dd6e5b9f84421356d0db3675fb4
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run2_timeseries.csv	18577	bbc32e7054c2be5c236a80a2c80d3fa13910575c6e53249529fa593e48403333
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run3.log	1117	0ac14471b0c4b1a311285cf8c56f479f1ca5ea7db5b8d05e104bcea5460ea5fa
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run3_summary.csv	1030	1b50e08d72d0705c020dfa5c71215853cf46c22871b2a7202c5444baf442d026
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run3_timeseries.csv	18573	92b91b7dfcb7fb651b6df38799e86864e829562f370a4786ba9cd0833f22fb77
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run4.log	1114	3317df3c62173b30bce73de2c7cb7912d2d4f665f2edb067a86bebe3fc8c239d
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run4_summary.csv	1031	5cc5fcaf8f9680ef90983a9956349a37aa7488be8ee0b65d5238a323cf29a081
results/long_chain_phase2/raw/n30_selection1_N4096/n30_k0p6_run4_timeseries.csv	18579	5e73af2e840d1a17ab418fe78fa48e3b625d2ecd2ee1b4c74ebf4771b6ac70cd
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run1.log	1111	34e03f085ea8bfd6ae6067efaed0dc0ec50afbf3f53460b7f343d04db877fd29
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run1_summary.csv	1031	44fea74a2b014c0dfa186ec7407ecbff56f0524ed1f7e94c90d22cb6ed00a34a
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run1_timeseries.csv	18501	0a28e6a277a37955cc3babd02699c293a24c9bf7f465a610a49b8a0ee9268753
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run2.log	1113	1193c0fe127ead0e14c7bd3630e8e6da7059d156a7e0de1f48231cc8bc1997fb
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run2_summary.csv	1031	afcb3ef8143fa698e4033c7a514214dbfd65ecd1d069a0607b09f08900db951f
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run2_timeseries.csv	18520	455646a24b7edafa7f19efb5c2ff2cd2c2a2ac3c45f25021f928aa99c38eeed2
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run3.log	1111	1161929cfa1de1f9d4448cd562eb3a1208a146711bf22c3a69abb7fc284d1635
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run3_summary.csv	1029	dc99e82c91be2388d33bb55669a7c1545f2e35323f3d482ee4ee44129b74f22c
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run3_timeseries.csv	18531	0f71bb30b9fd074b6a2b96d5ca34cbfa77325ecab4793dc4d206c6ff9c493e25
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run4.log	1111	4d551fa0113fcf9ec81fa83a2f67ab0dc29b605b13b700d773d74cfe061897a4
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run4_summary.csv	1029	180cd6e8b9f9bf85ee1dd9ebe384977fac6d1d5597011d88d1614ea92fc01d69
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p4_run4_timeseries.csv	18536	a8f19fb4762cc536b9869f6582201886a201796d90fa7af08712d6ab60031091
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run1.log	1107	c90de11928af2380d0e95a37b9d2c3f235ecfa7962573bafc003e2ab68796e87
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run1_summary.csv	1028	4f294d46df57be71f3e064b3f75990117c0d42c9664445cd92cd1568fda61cec
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run1_timeseries.csv	18433	032399a4412c3cb40dee2b67222f2c2737710583d266d9ea28f741001d2564b0
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run2.log	1106	057cbc3b8c75092c9eca3ecca68094eba05bed50dbe83e1c2917a148c89be498
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run2_summary.csv	1028	c94956e22d14f43027fc59a03ea81dfa7f3679571aa874625f748fe18aa92a56
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run2_timeseries.csv	18418	f1b3a313177b1a805ea41167e839b992202bec4461c28347b4e9403d45dad793
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run3.log	1109	b7156e68f3ce1c7e6c690275a99654f9797b1208a54ea27ed9f60c0c756cd6c2
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run3_summary.csv	1028	f6b143ca716524db2b3dfe8bb3d3a4030b40a930c448de48b71d67c484fd094a
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run3_timeseries.csv	18445	bc1b16a02599b0e9afedea02755a0862d503ca0f0c711c1aba6d1d263a5aa548
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run4.log	1106	ed56dfea67947e5063ccbdab65a170e1b0289a9429ea2e4bd9f8f1a4540674bf
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run4_summary.csv	1029	9abd3b68153cbc3e552da2cddc025cd3121b08bb0bbe73144bf212741987179c
results/long_chain_phase2/raw/n40_dt_N1024/n40_k0p6_run4_timeseries.csv	18444	60ddaec7f614fc3fbc58777981ba42915168ea7b2c6fa66afcbad0bcf988ccdb
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run1.log	1110	6898807624691bcce91a50e7c32ad0fd06353555976319f600a4c908dcac274c
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run1_summary.csv	1031	851608a56ce85fe69a8a504348e85f99b27d1070eccd616d69af45539b70f079
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run1_timeseries.csv	36719	105e3446ddbd895d322df0cff00e276ae5c71e321400e3db5741398a37a928b0
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run2.log	1109	7656bf600b326b410d58328b6a0555f90d67efffae4ca77bf987cd79f41e3621
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run2_summary.csv	1032	6e62e4104c427090037514adb06fabe55e2d3710931736497ba5e629c2a12418
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run2_timeseries.csv	36735	206e6bd5bb1079af8f912d5c88ddb9fb04b2f1b5b472f81e12a33b29dd151784
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run3.log	1108	c26e2096fc9def18461e2deb1d91676d32141e71816cdfb67ffa3665435a36e6
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run3_summary.csv	1031	1e825ddc1a51bc2b85a87bf4d3673593ebb73c428d630c20f90d507e3feb6b24
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run3_timeseries.csv	36806	971c42bfd9155e55b83da5eaa78628b2de3b5c897666945b609d8015a182b04b
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run4.log	1108	549c951e9912c08b7294383bd8c9f75f3d70c03e32be68b0825114b6738cb80a
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run4_summary.csv	1032	f0b2e397ce8655d05b8426449fa7bf6311fe6628e6331f41d4effd747584570b
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p4_run4_timeseries.csv	36727	caa9ecda2f236a170b79fa6985b3455f0d6f129dbfb08fae10d6fdb83a559cfc
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run1.log	1110	943930290bf6f2f3d5c5d358128ac0a92aad1f88d323c023abf6f7c306de6457
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run1_summary.csv	1030	f120703bc6ed975efbe3f9a5cde518b368adb458ebe733884a1618b8ea6a1af4
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run1_timeseries.csv	36635	2368326a48239478856982dede8bc7dc810d961fed3bc4c46df097080a5d66c8
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run2.log	1110	df78503b6c6a32447df97595a93f2a17cbb03dcb2269aaef86ea0a369579c2f5
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run2_summary.csv	1031	43bce87ac60ed7667fb54bfa3020acb95b3d07a2913538458e3a7ffaff2ef6ec
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run2_timeseries.csv	36641	7e4fbda1e2c7a1c059c005877353ed6cd68f833976b5dca8060042ed64b53a08
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run3.log	1109	9e87dfe8ded347f28f03cb75a425070149ba951842f52ca354bfd59ee62ff87a
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run3_summary.csv	1032	8f12ab45ab9925651c363fcc4bf138d9ecfe4bd73a21a641f630e1a9a0216c6c
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run3_timeseries.csv	36632	f32b9a2debd33c4df0a9847db52af5d565e4899c4cd4ba1a339f6da777c60a28
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run4.log	1110	2ffad81846ffae588dd32d329813731b8be8afc75f33d00eedeb04b40018dffd
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run4_summary.csv	1032	c3db779fc4cd0b672dbc0ee2e77e0d42b31cca0755454846c30d6b52e24ac20b
results/long_chain_phase2/raw/n40_selection1_N1024/n40_k0p6_run4_timeseries.csv	36657	aed87e755bca14f64325dd350767181dc24a92214bbddf0add9f9173cdf321a9
results/long_chain_phase2/run_phase2.sh	2501	8f292a607f8d83c83f80a495157e17d7a5f88c8846f5e57fa55ce8878b98ee9e
results/n2_total_entropy/PREDECLARED_GATES.md	4126	e07da4c55ceefe3e6fccbd428d9a31447ded8c5dec6a16eb65f49ea274ef1a1c
results/n2_total_entropy/density_grid_scan.json	14898	1f5a8f17012561695f3e17b214406ed07d68230d59ee8018e300367494e793d7
results/n2_total_entropy/driven_summary.csv	460	d202a060563f97bf1b32f4365ff287ecd249eaa2b8b056d39e3bf3519ab775a5
results/n2_total_entropy/equilibrium_summary.csv	468	f7096a2f701c5e6414c61ea8abf1b625f3b0c811af11b353c1b6be14ec561860
results/n2_total_entropy/parametric_analysis/analysis_metadata.json	546	74f2ddca88a5e8b07f9cb1d1f67f9207c3db3cc0262754ea8f89fd5bb24da5f0
results/n2_total_entropy/parametric_analysis/audit.json	1969	53cd3b45387c0986ffcaf635aaf3a5da04536c137eee4caf933a369833d650c1
results/n2_total_entropy/parametric_analysis/audit.md	1462	89ce6177f8b1c5e5b4f3bde4c9d13ee86c2c2f30c93e9d809a38b4d2beedec76
results/n2_total_entropy/parametric_analysis/density_model_diagnostics.csv	424	7808dd838a13eff2d546b45fdab767a9a22dd68c40008de720c1413377aa773f
results/n2_total_entropy/parametric_analysis/endpoint_stationarity.csv	1371	23cf486499d882bec69d1f63eb14788b4732a5b0c10ad387985430208ee8b5b0
results/n2_total_entropy/parametric_analysis/equilibrium_density_validation.csv	260	d1804ca2e1135499f72fc0f5fe259f7364b63c8de255c0bb81edd8eee820200b
results/n2_total_entropy/parametric_analysis/model_sensitivity.json	1531	c8b0f4584d34f29a1328139a34a1d2f18bb629e2209048c56ef8f5794d0c40a2
results/n2_total_entropy/parametric_analysis/parametric_total_entropy_ft.pdf	26382	202bb823303428c9ef83fa087bf25ac499a793880910b5da11c059bf33d01356
results/n2_total_entropy/parametric_analysis/parametric_total_entropy_ft.png	153822	535d01db1da604c86c255ed0a9a9b097bcdbd75a1c6ada7c4060220f58d4ba97
results/n2_total_entropy/parametric_analysis/total_entropy_metrics.csv	861	1231b6e7a0a3cfb96369eee5b547a4b439b71e340d0fc579b1074bc255ce687c
results/n2_total_entropy/parametric_analysis/total_entropy_symmetry_bins.csv	5552	6782d3820cff358f0f84c60d6b7ad52124d227fddc05c739583d9e77ec4b4ae7
results/n2_total_entropy/parametric_analysis/total_entropy_symmetry_summary.csv	149	f14a80d737b81b117b66fa8a9a430e5b4e8fe7db9fcf09072792caf8a2b17395
