branch,case,dt,stream_id,base_seed,stream_seed,split,relative_path,sha256
density,driven_dt2p5e-4,0.00025,50,2026090802,14098210989481570955,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_050.f32,05359391bdb532f22d570dba94eab800556712948a482bb4529323532f66be9d
density,driven_dt2p5e-4,0.00025,51,2026090802,2841358851801934797,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_051.f32,9e0fdec4bd71dc6d395b5966d5744b1a6df0068ade938ca0d948ca883b960022
density,driven_dt2p5e-4,0.00025,52,2026090802,14665066623181430266,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_052.f32,1032368b75c9bcc6cc00d823317e254a450f42d02b74b93a6d30967fd7589812
density,driven_dt2p5e-4,0.00025,53,2026090802,11312020363034516590,test,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_053.f32,58c335183c8c51de7cd35e45eede0f6473f361fa35f8fc0d6413c781512e3092
density,driven_dt2p5e-4,0.00025,54,2026090802,17996554689376140565,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_054.f32,404380dcd4459dfcc38d1b0d99863762015b79b0c4a8b936e5f80de787d40cec
density,driven_dt2p5e-4,0.00025,55,2026090802,14334176001840925896,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_055.f32,61a8ccbe15b5fa959d50ebeaba0dd09e08d2033b5268d199ab3b9ebeea21c0a6
density,driven_dt2p5e-4,0.00025,56,2026090802,189588296670382296,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_056.f32,f308e664018dba2224d063e0be2f7a184034d607a6d5fa04bf03b96e2614ec12
density,driven_dt2p5e-4,0.00025,57,2026090802,16255377098035265470,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_057.f32,4f03e419fec78633aafbaf802d935f1edbb0706c4bede8afaf7972466263109d
density,driven_dt2p5e-4,0.00025,58,2026090802,14425485138438429138,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_058.f32,bfb16c1e1688ebaf7de0c567f966a8e6d7ae307179f70ba163ff5b589adbab8a
density,driven_dt2p5e-4,0.00025,59,2026090802,8960136988843143400,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_059.f32,5ac3b27ccd7258f7b33aa1d1905ccf788f54b986af9d750e1adea0723cafa3a8
density,driven_dt2p5e-4,0.00025,60,2026090802,2799094954628538629,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_060.f32,5fee39cba8caac753e2cec4a376a96bd67780b410acc4c44353cfe62e77b3645
density,driven_dt2p5e-4,0.00025,61,2026090802,4482843662912853951,validation,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_061.f32,e8c2cc4c8e8df160fdb707bced1f34dc02a0f2d5aeae5f9f3746f7a187c1923e
density,driven_dt2p5e-4,0.00025,62,2026090802,12191850241733996671,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_062.f32,ff6a8b4b34d83b60b90c6c29b8eb99ddba891de241cac508fef763f036d0f770
density,driven_dt2p5e-4,0.00025,63,2026090802,5328161044870345791,train,experiments/spectral_gap_controlled_2026-09-07/raw/driven_dt2p5e-4/stream_063.f32,a2214fdbb2fbcc9f66e7260017374232fbf4ea3089178e9e68f2f9b60c2e91de
density,equilibrium_dt1e-3,0.001,0,2026090803,15330819122412841508,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_000.f32,ea41441787c85d9b5946d85a631a0198d9a7f57889ef5131cda63a70032d12d6
density,equilibrium_dt1e-3,0.001,1,2026090803,16459476071631420164,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_001.f32,716cc88ddba1b3717c58939cc28463737af6b8e5664efb13227e294016aba225
density,equilibrium_dt1e-3,0.001,2,2026090803,3993461768071216102,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_002.f32,a27ef19762743fffbbc9714f6561f68f17001edb7fa3ad4d4cc1cf73f9ea9a79
density,equilibrium_dt1e-3,0.001,3,2026090803,14242944143011076558,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_003.f32,5c54c1c5c2125103518a2b58d2e15b870dcafc699d06f04bf020d29b29c3ee5f
density,equilibrium_dt1e-3,0.001,4,2026090803,13649799870973111113,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_004.f32,80125d1f48443a6d41985cf0a1428b429f6749ed8538f698aabb76e29d44095d
density,equilibrium_dt1e-3,0.001,5,2026090803,16620755039322398138,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_005.f32,66c35ac9e8d8134f2ac33a06e83b2ca97028b4fff062e9780a1aa8a83fd70488
density,equilibrium_dt1e-3,0.001,6,2026090803,11841107264677025965,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_006.f32,695cf8f5fc952fdbefc552f362de0e518c1af6c8ee31f9eb56bd5621dc40a94d
density,equilibrium_dt1e-3,0.001,7,2026090803,5994806969369702344,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_007.f32,688f4b237e4a8153abfb7a9a0776f18b6d618689312b001f72f9baa79242c663
density,equilibrium_dt1e-3,0.001,8,2026090803,978414224396394217,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_008.f32,ac70cd4e017f4ceef337c4e7aa36628b6dbbe0c1c133afbf9a5ca91c92c0d45e
density,equilibrium_dt1e-3,0.001,9,2026090803,11401975111670966467,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_009.f32,755fb2e0f3709e667eba9a10bc8d9141fdbf2d9428b5ee39c690c20d61398473
density,equilibrium_dt1e-3,0.001,10,2026090803,13165359773339251309,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_010.f32,d7d40f686a6e03bcab880901255203a881f5fd5b9a280fa7b552b59160a9ce5e
density,equilibrium_dt1e-3,0.001,11,2026090803,17558021612777999693,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_011.f32,752bdd0b9ccb5d2268ccdbe43a4c55726370a6841b9f1b40322b7676ed3e2137
density,equilibrium_dt1e-3,0.001,12,2026090803,10782611008405862045,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_012.f32,6f7d9470922092680f79d31de9b1650b54fa8df0b8ac38d7d1e6141b432e1734
density,equilibrium_dt1e-3,0.001,13,2026090803,14136790237321844139,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_013.f32,aa9c0436a937ef8f29779fe9c0cb7b7888a68eabd10fa02c4604a2d35c103e35
density,equilibrium_dt1e-3,0.001,14,2026090803,15508476303375016626,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_014.f32,78990b2108f1e1e9041b9a9fa6f967797c255155994f4bb3dcabd2a7b5c5c39a
density,equilibrium_dt1e-3,0.001,15,2026090803,13571974969405538133,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_015.f32,a35f6ea9b91d0c0b37925d170d8c7660bf742c36b298a8aac04f72382d7780e5
density,equilibrium_dt1e-3,0.001,16,2026090803,7096864733066299362,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_016.f32,effbe0923bba4a4258ab810bd9649001ec9783af003c5ca64d5c6be63bfd2509
density,equilibrium_dt1e-3,0.001,17,2026090803,3468398688691879143,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_017.f32,26df4153add94a8475a5ad7cee81d954952037c4f16620c3343f283943feb3ab
density,equilibrium_dt1e-3,0.001,18,2026090803,7113587313539441394,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_018.f32,3bde422beda980f3477eb1e3e6f8b7e3d40f025278e5517c36e4c22a0acc1d3f
density,equilibrium_dt1e-3,0.001,19,2026090803,13476406822554429447,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_019.f32,af2dd32393a88856da6ce370c1b2e98df1ef67b5f23729f571d4d3394a206c0b
density,equilibrium_dt1e-3,0.001,20,2026090803,13051554603742108970,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_020.f32,500e648ae9e456ed35b94795780dfed6f10cade29301f560772084cc705f2c54
density,equilibrium_dt1e-3,0.001,21,2026090803,631622503027956498,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_021.f32,d0b6394cc82ee98da937d5de162f28090c98682325523853c39478b1fccfa33b
density,equilibrium_dt1e-3,0.001,22,2026090803,1928475531554857150,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_022.f32,2ad9386a379bc06867303e10f34138f655b48d9f907d18b236ffee6f1f1b7fcd
density,equilibrium_dt1e-3,0.001,23,2026090803,17858268671983122094,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_023.f32,00bb2b37737273beaecfe793f4537dbd7810b5d3ef5777c2679ac88358dafef2
density,equilibrium_dt1e-3,0.001,24,2026090803,4795754770739344523,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_024.f32,4445d6b89787f61fc7c529e9cea1648aefd3128839a1386ca758ba8b46ad56dd
density,equilibrium_dt1e-3,0.001,25,2026090803,15946156340813051795,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_025.f32,6a7f00fcde6fad49997f2471b1d9094c3724f47284ad476cbc6a34a81b512683
density,equilibrium_dt1e-3,0.001,26,2026090803,5867376484399100932,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_026.f32,95ac462ba96740ca27efca883629d5db491b571dfad8cfb81b1c845a3359b3ca
density,equilibrium_dt1e-3,0.001,27,2026090803,5355796347639055371,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_027.f32,ccdcbe6656b9764c4ec0669a8a71332243ac4ff300764a6707e1ae9c396e0505
density,equilibrium_dt1e-3,0.001,28,2026090803,3700552723781048493,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_028.f32,ba7fce9736cb2eed185ae263b754b23ff8ebdaae01535fc88025b7a25566a29c
density,equilibrium_dt1e-3,0.001,29,2026090803,16311619199510631487,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_029.f32,4f9d38a554e5caf98a49704a9ebe53bf8503147bf822448f940d894ff883366e
density,equilibrium_dt1e-3,0.001,30,2026090803,16010089092840207901,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_030.f32,0e1557ae2d44f58ae83f89b2cfc580e2fb59d137548195d4abb468b9a5e5c96e
density,equilibrium_dt1e-3,0.001,31,2026090803,18337633962516066346,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_031.f32,b085a177343759596084e6de4af7effd41bed467dc3dd7917535e5e1af9180ce
density,equilibrium_dt1e-3,0.001,32,2026090803,5011460471072061139,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_032.f32,f0dca60b3c15be12e1fb927ec072f1e88b166b6748fd2197ced3b58f0d7aea88
density,equilibrium_dt1e-3,0.001,33,2026090803,7205922719106645323,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_033.f32,78b76605fc5ce5cea5820756e43d453f3b53ea0982c818f928f5a459d8d0fcbb
density,equilibrium_dt1e-3,0.001,34,2026090803,5425806371497237152,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_034.f32,48976b5ef5b5386e3628429a7fc46344b1e8d165e3c7ddc04e1e4099959b434c
density,equilibrium_dt1e-3,0.001,35,2026090803,12345801930623468501,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_035.f32,0c8ffaf223dd9c28868f395068268c0d8cfd87e75a6fc7a04aac149bafe0670d
density,equilibrium_dt1e-3,0.001,36,2026090803,10631937945715660916,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_036.f32,ac3c5dc4cd1fe4a37bab47497d9671d974a5bfeaec1cf38eccb127581b6d8698
density,equilibrium_dt1e-3,0.001,37,2026090803,4611659118648933982,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_037.f32,d52cda39935faafd018fb57709616a31ca739cfbebac35b592818cc5f9970c6f
density,equilibrium_dt1e-3,0.001,38,2026090803,9966817477003180971,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_038.f32,98bcba459340e56b5e9a0f147edbc4b9090923a3f478b779f6b62126903a45c6
density,equilibrium_dt1e-3,0.001,39,2026090803,17810954901491187968,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_039.f32,adbe86a40810882cc4e56686c0485b43b51b56609ca653b50b891403ecedfbb2
density,equilibrium_dt1e-3,0.001,40,2026090803,10898138289410567683,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_040.f32,5d8c7501be70edc50e0f1cc8e51605180d5cd637e3cd49441b385c1463e9e644
density,equilibrium_dt1e-3,0.001,41,2026090803,8985910038110432338,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_041.f32,1d0ed5e5e304101af4c0bb362c8f868e023c661dea943d839b052fc0ed4d689e
density,equilibrium_dt1e-3,0.001,42,2026090803,4516840864792931032,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_042.f32,afce9147f4edae9b8e822bc9cccb0844f0b532964cc8136a2e7c8d7fa4f31b52
density,equilibrium_dt1e-3,0.001,43,2026090803,13542269657769644629,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_043.f32,c218cc2cb5716f82fe4108d66494b9ff0b8e70fbf307b053f236e82ff2279c45
density,equilibrium_dt1e-3,0.001,44,2026090803,9716551165196958283,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_044.f32,b720c86355ca7907f724e5aec7bdfc785753068c37f616f563e68b3fdadc6f87
density,equilibrium_dt1e-3,0.001,45,2026090803,12118747821599785197,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_045.f32,92e3986a3be4e7ed0951c5ead27b7de50bab0327952e83458564150ba7a6f0d1
density,equilibrium_dt1e-3,0.001,46,2026090803,14684925522269254736,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_046.f32,ee216b1fd652a4cedb4f4e40f57f08c2996b351196077f50e2f0b2b4a70cf4c6
density,equilibrium_dt1e-3,0.001,47,2026090803,1854190732743515745,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_047.f32,da0b79ce819144cc70310350c8540af7d4b6a62bb62b9c6fda5a8cac2764e75f
density,equilibrium_dt1e-3,0.001,48,2026090803,14645471597957987452,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_048.f32,3cfdf34f9a66f2e39821ec6e950223d9baf7eac70e8cdd71b2382626c1720600
density,equilibrium_dt1e-3,0.001,49,2026090803,6387884111795889624,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_049.f32,aad11d9611b2de9630e6efb6d81bf069bc0c2357f3287e7d5cbb8aa12f53c657
density,equilibrium_dt1e-3,0.001,50,2026090803,7796940157079484787,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_050.f32,4f21ce65b3b43c294a2085db2bd082ed8c1ae33e342245ed76da6782d119e281
density,equilibrium_dt1e-3,0.001,51,2026090803,11316117335608166199,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_051.f32,f8c8a13c3a70c6409b25e851639310438ea12c46ad403931b94c01a2e46b557a
density,equilibrium_dt1e-3,0.001,52,2026090803,1035415793376337120,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_052.f32,555f03c61fc4dba93da35cb5aa61b2163c780037b8b689fb3fb059931916e8bc
density,equilibrium_dt1e-3,0.001,53,2026090803,13656630839414032970,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_053.f32,4669e217d95ac019844e56ae4bb6db4966ab38ec2c7958ac6400055fdac574ef
density,equilibrium_dt1e-3,0.001,54,2026090803,2774903683291402355,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_054.f32,6ad545a082a65c0c9a99a25626b13a96fa9eb238db8d93f3068d0c94a23880f8
density,equilibrium_dt1e-3,0.001,55,2026090803,10162597089919681366,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_055.f32,56a8d1348e968bd5532890186557a42409ca793bdafdb93e254ddcf7c23def24
density,equilibrium_dt1e-3,0.001,56,2026090803,1979965865155544003,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_056.f32,aa97fe550eacbf95560fea94fa6c8939e710544ad6ef0fbc00a9f2c6f67654be
density,equilibrium_dt1e-3,0.001,57,2026090803,6570401309702267345,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_057.f32,d56dc36fa0d9a5fa2ee058da3ee71809a084972e0dbf2a98a09b3b7dc9f3c4b5
density,equilibrium_dt1e-3,0.001,58,2026090803,7603190699537648028,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_058.f32,178cb5d4fc2cd967ff705a03a8f14d775a65691e8638ac952773a07dbc1fbd76
density,equilibrium_dt1e-3,0.001,59,2026090803,10127541591160389518,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_059.f32,556fff5aac5d25a6e644698055a7e164f970ac8e25e9c98f79d52332b0bfcf05
density,equilibrium_dt1e-3,0.001,60,2026090803,10503655782807640837,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_060.f32,394103f57f603d3817d30e81f19461ad565760f3adad713386ec399b05f2a708
density,equilibrium_dt1e-3,0.001,61,2026090803,13506523191562134550,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_061.f32,760e7a9192ed4737914726da0b313f0833774df4695dfc57001b7fd4ae01f642
density,equilibrium_dt1e-3,0.001,62,2026090803,14662353000999938416,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_062.f32,77d8c2ce379914092f044324853caa6e4b274377a47ce3abce3832987cbd0440
density,equilibrium_dt1e-3,0.001,63,2026090803,14550691916761226435,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt1e-3/stream_063.f32,1a1b570c6b41462d8bcc652f188577d38e765fc992bc937040ecee53f23301dc
density,equilibrium_dt2p5e-4,0.00025,0,2026090804,4057507823623297848,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_000.f32,cd782daa5a6c3af1fc1d5dba7432e3b3b04c73dd79d64287e9506d7d8ded82b0
density,equilibrium_dt2p5e-4,0.00025,1,2026090804,6572708561519843472,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_001.f32,1f7db4ce4d3bf6ab41f172c6aaa3e6e5b781b6bc8f09112386bfca503835ef7c
density,equilibrium_dt2p5e-4,0.00025,2,2026090804,9101777578819793901,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_002.f32,d4e2d1118f000e2f5be6377d951cc62b16cc4f01bbd515bf9218c174f4e9e33f
density,equilibrium_dt2p5e-4,0.00025,3,2026090804,15648080240813438970,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_003.f32,ca323df5a5c7dfc86e4dfe5f603247d954b6479e7ea78883e74b0cfa6d03da4b
density,equilibrium_dt2p5e-4,0.00025,4,2026090804,13538315432253127781,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_004.f32,630c4d004fe74e79c41094dad1353e39f6e9b23a5be3201e4043af09beb74bd1
density,equilibrium_dt2p5e-4,0.00025,5,2026090804,6092010954228587509,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_005.f32,21bbe93c525b15100d6cb62155d7095934d84f9729fd7a06cc93786033be8da5
density,equilibrium_dt2p5e-4,0.00025,6,2026090804,13020099792000644922,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_006.f32,47526733a9e4d0c165e32b83487c56a9387c729759ed4f3ec86f59c5fdce1827
density,equilibrium_dt2p5e-4,0.00025,7,2026090804,13706832307661128380,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_007.f32,62167b08967966df4b1ff7af24e82c192a00b76bb7db1cc4c87244c8db6bf3ee
density,equilibrium_dt2p5e-4,0.00025,8,2026090804,4531352714030446351,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_008.f32,473e7169726cb29b493c5c52ddfdc7db3841f370741a9b43cc19c0138c5fbde6
density,equilibrium_dt2p5e-4,0.00025,9,2026090804,12062727968816545738,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_009.f32,6f9d5c832271b5de863080a7c35087845713d437026837dcab5c44f55b4f98a6
density,equilibrium_dt2p5e-4,0.00025,10,2026090804,14911028413807520358,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_010.f32,ab774f08d629b67097b1d08d15335bde7d126e68fc3474998f7f1cf8f35770f3
density,equilibrium_dt2p5e-4,0.00025,11,2026090804,4691784530038531843,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_011.f32,15afe564be53f0e1004f6fcf22edd1b0c80716daed34e8779d5c06155d6ffdc0
density,equilibrium_dt2p5e-4,0.00025,12,2026090804,6988226954379013975,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_012.f32,a5d96e91a2e152658a1c59da066f6b749e7d4e2d2bcfc0be6bfb90175663bc3d
density,equilibrium_dt2p5e-4,0.00025,13,2026090804,15322577564840580277,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_013.f32,919a75b6ff81161643faaf4807770e352e17d70f54b8b8a677b4f5697f336345
density,equilibrium_dt2p5e-4,0.00025,14,2026090804,6439283519326314739,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_014.f32,2e92f42f9a58736a0796206f41a56ace822c7939ffb4affa6333635078888779
density,equilibrium_dt2p5e-4,0.00025,15,2026090804,16120820935522872609,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_015.f32,5d6a5e1e437bbbd01388ca573e0b793b2531dfa00936f11194c3b6a6e99c6477
density,equilibrium_dt2p5e-4,0.00025,16,2026090804,15996007332443411599,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_016.f32,c28321fc7dbf870da9e8ab2e27183a0a89308a7cc2dc13fa8cc074d11edd845e
density,equilibrium_dt2p5e-4,0.00025,17,2026090804,15907736861189312515,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_017.f32,d5182391ebd479e238e11933881111803af5c19c822cab16e668b37051030a14
density,equilibrium_dt2p5e-4,0.00025,18,2026090804,5277152596870385231,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_018.f32,5cd9a3fc8892de422b20fe6ce805ae741cd218b578e718ea3713c280904943cc
density,equilibrium_dt2p5e-4,0.00025,19,2026090804,3679838020796674265,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_019.f32,cc1ec96e5b459ff29b12bceba164eed9ddbaab53fc81bf6ba2777891571e32fd
density,equilibrium_dt2p5e-4,0.00025,20,2026090804,9616964345046106394,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_020.f32,ced838806aae897b35a997b9e107fe318ac590ec737d4199fb5c259667378517
density,equilibrium_dt2p5e-4,0.00025,21,2026090804,9197161869826992864,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_021.f32,c2648794a1639619bd3ff956ec47eb89bdc71cb4aee72bfda963850e9ac5ee02
density,equilibrium_dt2p5e-4,0.00025,22,2026090804,8003897110707173910,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_022.f32,94380170df7f4b22b19bda98d77e2bfe06c28f6905bf67be18bc3046023f8f4e
density,equilibrium_dt2p5e-4,0.00025,23,2026090804,6292305800315998705,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_023.f32,4e65f134480f4903bb70b757839d5ae910e99caf3fde00c2805320d1744d5b98
density,equilibrium_dt2p5e-4,0.00025,24,2026090804,11567873787318315070,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_024.f32,32bd1ca388634beee0ab6a3d2597d658c18249f395f16deaa0ea528a3a15e15c
density,equilibrium_dt2p5e-4,0.00025,25,2026090804,14375772955041600186,test,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_025.f32,b5bb9efc79ef8925137b0ef2c42a32e274060b49b8f5279a94abff70502e4f80
density,equilibrium_dt2p5e-4,0.00025,26,2026090804,9207443836921007448,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_026.f32,3d133a8f4f2873ba8a931283180685e961347d71b43540f139273d91c10a4697
density,equilibrium_dt2p5e-4,0.00025,27,2026090804,7031755529524759061,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_027.f32,ab53c8e96c25fecc486b56f5ed6a4fc9036c9848546ed0ebd2314ae951db7c64
density,equilibrium_dt2p5e-4,0.00025,28,2026090804,10236542369810502381,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_028.f32,a44ca282c24a606ed4ee9ebc445ca37f443208f9a2788fcf0c21fa9af38ec619
density,equilibrium_dt2p5e-4,0.00025,29,2026090804,17024678490180377457,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_029.f32,1c1e9d34b85bb5becbf435f8d0e4319bc8042268201352e2166f449d0a22ec68
density,equilibrium_dt2p5e-4,0.00025,30,2026090804,18022152812335142603,validation,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_030.f32,790a633d3786ce82838575856e8b66096e041b2bc882ff47b06733088876be2d
density,equilibrium_dt2p5e-4,0.00025,31,2026090804,10512774939450265126,train,experiments/spectral_gap_controlled_2026-09-07/raw/equilibrium_dt2p5e-4/stream_031.f32,0f8598461b65f29013aa8c8f75180434bf2cbb6ebb272aef1dba5b6b70bf964b
