branch,case,dt,stream_id,base_seed,stream_seed,split,relative_path,sha256
density,driven_dt1e-3,0.001,56,2026090801,12297561147665138265,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_056.f64,dcaa2757b0bba30c17a0881517f65fea0b931ecdfb589556f50bd6248530d552
modes,driven_dt1e-3,0.001,56,2026090801,12297561147665138265,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_056.f64,dcaa2757b0bba30c17a0881517f65fea0b931ecdfb589556f50bd6248530d552
density,driven_dt1e-3,0.001,57,2026090801,9749724687696924431,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_057.f64,d2e818d570a9c484e60181d70e8fab8fcec9a02eca05603f0975012e13ed9f70
modes,driven_dt1e-3,0.001,57,2026090801,9749724687696924431,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_057.f64,d2e818d570a9c484e60181d70e8fab8fcec9a02eca05603f0975012e13ed9f70
density,driven_dt1e-3,0.001,58,2026090801,4682012092714199975,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_058.f64,4643b8df5f67e16fd1652f7611a1e8745d0f2281d75d8ffa8fc43a9cdf04f457
modes,driven_dt1e-3,0.001,58,2026090801,4682012092714199975,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_058.f64,4643b8df5f67e16fd1652f7611a1e8745d0f2281d75d8ffa8fc43a9cdf04f457
density,driven_dt1e-3,0.001,59,2026090801,8751481738823253836,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_059.f64,89aa3814c8a104664c7c69f11f6d59c2d7be77e702a9a7efcbfc2a61fc57c5a3
modes,driven_dt1e-3,0.001,59,2026090801,8751481738823253836,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_059.f64,89aa3814c8a104664c7c69f11f6d59c2d7be77e702a9a7efcbfc2a61fc57c5a3
density,driven_dt1e-3,0.001,60,2026090801,3068228523222190978,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_060.f64,dae24d9f4f0584dca34d8456f5837945e58419b04cbf97dd633d3670a1916471
modes,driven_dt1e-3,0.001,60,2026090801,3068228523222190978,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_060.f64,dae24d9f4f0584dca34d8456f5837945e58419b04cbf97dd633d3670a1916471
density,driven_dt1e-3,0.001,61,2026090801,7617658087090390817,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_061.f64,7883b396fa825a86c1d6004be8c588fbe2b3f1492c6b969dcfb860ad9a7db2ff
modes,driven_dt1e-3,0.001,61,2026090801,7617658087090390817,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_061.f64,7883b396fa825a86c1d6004be8c588fbe2b3f1492c6b969dcfb860ad9a7db2ff
density,driven_dt1e-3,0.001,62,2026090801,13867907395929610152,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_062.f64,6da6b47cbe0b06744099c122c207a36d8966d1c5d3ff406bea094201831355e6
modes,driven_dt1e-3,0.001,62,2026090801,13867907395929610152,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_062.f64,6da6b47cbe0b06744099c122c207a36d8966d1c5d3ff406bea094201831355e6
density,driven_dt1e-3,0.001,63,2026090801,10310002058431725594,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_063.f64,de5d275592dfcc79ef2a76269a9c5d8a31347273c4a022b1dcc778dfd47c49bc
modes,driven_dt1e-3,0.001,63,2026090801,10310002058431725594,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt1e-3/stream_063.f64,de5d275592dfcc79ef2a76269a9c5d8a31347273c4a022b1dcc778dfd47c49bc
density,driven_dt2p5e-4,0.00025,0,2026090802,16532643195971510750,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_000.f64,265d41bf34933e6628ea1234b3f870d3e1515c0b792ef6aa58fa10f7422bd210
modes,driven_dt2p5e-4,0.00025,0,2026090802,16532643195971510750,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_000.f64,265d41bf34933e6628ea1234b3f870d3e1515c0b792ef6aa58fa10f7422bd210
density,driven_dt2p5e-4,0.00025,1,2026090802,15408028045167154213,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_001.f64,5e06731a818590e656b996fc586f49badcf7b2dd67b04306882ceb39f58be43c
modes,driven_dt2p5e-4,0.00025,1,2026090802,15408028045167154213,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_001.f64,5e06731a818590e656b996fc586f49badcf7b2dd67b04306882ceb39f58be43c
density,driven_dt2p5e-4,0.00025,2,2026090802,10936999978258508574,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_002.f64,5ea68d9884bc534ec46e0299b75b8f8f3856abe5ad363e9e7c6bd0014b83e546
modes,driven_dt2p5e-4,0.00025,2,2026090802,10936999978258508574,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_002.f64,5ea68d9884bc534ec46e0299b75b8f8f3856abe5ad363e9e7c6bd0014b83e546
density,driven_dt2p5e-4,0.00025,3,2026090802,17949366916723353583,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_003.f64,7754a39df7f4867314a016070ff8a70a4d8e4661664da788c169044ffaeb38b7
modes,driven_dt2p5e-4,0.00025,3,2026090802,17949366916723353583,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_003.f64,7754a39df7f4867314a016070ff8a70a4d8e4661664da788c169044ffaeb38b7
density,driven_dt2p5e-4,0.00025,4,2026090802,6921633572180115830,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_004.f64,9967a865a08d5c74eec73b6be57af78b8c2dbe6fbbb94516f5c9ba62f121e333
modes,driven_dt2p5e-4,0.00025,4,2026090802,6921633572180115830,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_004.f64,9967a865a08d5c74eec73b6be57af78b8c2dbe6fbbb94516f5c9ba62f121e333
density,driven_dt2p5e-4,0.00025,5,2026090802,9169562121657365759,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_005.f64,72609f1f1b25179b4345fbeb2675eeff7765d2ae69b757eb22cb20d487e99793
modes,driven_dt2p5e-4,0.00025,5,2026090802,9169562121657365759,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_005.f64,72609f1f1b25179b4345fbeb2675eeff7765d2ae69b757eb22cb20d487e99793
density,driven_dt2p5e-4,0.00025,6,2026090802,6793712442088199788,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_006.f64,7326afd42f852dce54953bebfc48e462210f97dcaa9efa1e44ce2473526d648f
modes,driven_dt2p5e-4,0.00025,6,2026090802,6793712442088199788,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_006.f64,7326afd42f852dce54953bebfc48e462210f97dcaa9efa1e44ce2473526d648f
density,driven_dt2p5e-4,0.00025,7,2026090802,17783247153144555486,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_007.f64,c8417f80ce6ed27560e006c5331358131243095630a8086f96df8be46ae9f1a9
modes,driven_dt2p5e-4,0.00025,7,2026090802,17783247153144555486,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_007.f64,c8417f80ce6ed27560e006c5331358131243095630a8086f96df8be46ae9f1a9
density,driven_dt2p5e-4,0.00025,8,2026090802,16040491822819578154,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_008.f64,b0b0315636217d51dc439b6107fbb281a1428820752c34c65d34e7ff60c4df47
modes,driven_dt2p5e-4,0.00025,8,2026090802,16040491822819578154,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_008.f64,b0b0315636217d51dc439b6107fbb281a1428820752c34c65d34e7ff60c4df47
density,driven_dt2p5e-4,0.00025,9,2026090802,7787975476570889064,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_009.f64,07fea9bb2b37764a8cec69df578dd10a7867dabcf8bc75dfb3f991e650db2c65
modes,driven_dt2p5e-4,0.00025,9,2026090802,7787975476570889064,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_009.f64,07fea9bb2b37764a8cec69df578dd10a7867dabcf8bc75dfb3f991e650db2c65
density,driven_dt2p5e-4,0.00025,10,2026090802,9944971047728970760,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_010.f64,71fb98d669b0312868612366a02199329c749cd7ea176c0c6aeb2cdfdbc63625
modes,driven_dt2p5e-4,0.00025,10,2026090802,9944971047728970760,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_010.f64,71fb98d669b0312868612366a02199329c749cd7ea176c0c6aeb2cdfdbc63625
density,driven_dt2p5e-4,0.00025,11,2026090802,14001390617292997069,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_011.f64,567091628e147ab9f8aad1d8b72e48234d60c2c71ea5b83fefdcadfd97e103de
modes,driven_dt2p5e-4,0.00025,11,2026090802,14001390617292997069,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_011.f64,567091628e147ab9f8aad1d8b72e48234d60c2c71ea5b83fefdcadfd97e103de
density,driven_dt2p5e-4,0.00025,12,2026090802,5883318766908081559,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_012.f64,d937fa5678a4e20a7f6d099f25079c48b874374f9f5d4141f5683e5a3107beea
modes,driven_dt2p5e-4,0.00025,12,2026090802,5883318766908081559,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_012.f64,d937fa5678a4e20a7f6d099f25079c48b874374f9f5d4141f5683e5a3107beea
density,driven_dt2p5e-4,0.00025,13,2026090802,11724555850684922900,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_013.f64,857dc755014344aad3ff9520cd44186876d078508a2209421ca018fdb8992c82
modes,driven_dt2p5e-4,0.00025,13,2026090802,11724555850684922900,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_013.f64,857dc755014344aad3ff9520cd44186876d078508a2209421ca018fdb8992c82
density,driven_dt2p5e-4,0.00025,14,2026090802,18396581408672274534,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_014.f64,910bc798053347e4a62b796784e097f2906e9b6037b5b87ec29bb98bf98b87e5
modes,driven_dt2p5e-4,0.00025,14,2026090802,18396581408672274534,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_014.f64,910bc798053347e4a62b796784e097f2906e9b6037b5b87ec29bb98bf98b87e5
density,driven_dt2p5e-4,0.00025,15,2026090802,15544506734971366801,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_015.f64,398c90cd7024fec7abe6c07b71cf43e41d153e3f9f345b111ea5b23425073730
modes,driven_dt2p5e-4,0.00025,15,2026090802,15544506734971366801,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_015.f64,398c90cd7024fec7abe6c07b71cf43e41d153e3f9f345b111ea5b23425073730
density,driven_dt2p5e-4,0.00025,16,2026090802,7894690837136664325,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_016.f64,a877593815b81cb69564846ed09d45fd4520fb180f31bce1bcc80ff652912501
modes,driven_dt2p5e-4,0.00025,16,2026090802,7894690837136664325,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_016.f64,a877593815b81cb69564846ed09d45fd4520fb180f31bce1bcc80ff652912501
density,driven_dt2p5e-4,0.00025,17,2026090802,6286530834156738406,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_017.f64,98eec9ab4111a464a6f5ee5443bbd5f3b2271e6875890ee25c8a4db962de17cd
modes,driven_dt2p5e-4,0.00025,17,2026090802,6286530834156738406,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_017.f64,98eec9ab4111a464a6f5ee5443bbd5f3b2271e6875890ee25c8a4db962de17cd
density,driven_dt2p5e-4,0.00025,18,2026090802,9367388273034457336,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_018.f64,8b102a3aba930b08d822313735fc0a4ac99046f10b7a986402ffead330e69c0f
modes,driven_dt2p5e-4,0.00025,18,2026090802,9367388273034457336,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_018.f64,8b102a3aba930b08d822313735fc0a4ac99046f10b7a986402ffead330e69c0f
density,driven_dt2p5e-4,0.00025,19,2026090802,10435743659998572706,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_019.f64,90e55db58360bce0fd4362aca73afa3217c9950c242521e5964fe6087adc1f2f
modes,driven_dt2p5e-4,0.00025,19,2026090802,10435743659998572706,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_019.f64,90e55db58360bce0fd4362aca73afa3217c9950c242521e5964fe6087adc1f2f
density,driven_dt2p5e-4,0.00025,20,2026090802,15136364904966560543,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_020.f64,1bf116d1d7c7848573a07d15ae1499b5d8bc79afc953988b30873b8a724132a1
modes,driven_dt2p5e-4,0.00025,20,2026090802,15136364904966560543,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_020.f64,1bf116d1d7c7848573a07d15ae1499b5d8bc79afc953988b30873b8a724132a1
density,driven_dt2p5e-4,0.00025,21,2026090802,8130038430220058111,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_021.f64,2e584898e7db294fae64d82258bac0e7b116d0c5846e010649098b073a6fa46f
modes,driven_dt2p5e-4,0.00025,21,2026090802,8130038430220058111,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_021.f64,2e584898e7db294fae64d82258bac0e7b116d0c5846e010649098b073a6fa46f
density,driven_dt2p5e-4,0.00025,22,2026090802,1460284473387774482,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_022.f64,7e387013d0e42ad025844dd84670a81c3b36831885f674d5f6bb781cea83ddb6
modes,driven_dt2p5e-4,0.00025,22,2026090802,1460284473387774482,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_022.f64,7e387013d0e42ad025844dd84670a81c3b36831885f674d5f6bb781cea83ddb6
density,driven_dt2p5e-4,0.00025,23,2026090802,207356302124545480,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_023.f64,5f4246ac245269bf15ec98db83fcbb39ecf3e9c6f8aff62bd0139b38c040f88c
modes,driven_dt2p5e-4,0.00025,23,2026090802,207356302124545480,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_023.f64,5f4246ac245269bf15ec98db83fcbb39ecf3e9c6f8aff62bd0139b38c040f88c
density,driven_dt2p5e-4,0.00025,24,2026090802,13217232466573653909,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_024.f64,7528997b364a897c52955952c47d2898cac531232bac159b6bdd06036bfac362
modes,driven_dt2p5e-4,0.00025,24,2026090802,13217232466573653909,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_024.f64,7528997b364a897c52955952c47d2898cac531232bac159b6bdd06036bfac362
density,driven_dt2p5e-4,0.00025,25,2026090802,9995874780997557960,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_025.f64,65c1265467d5c41aa0be68f180d6e221a94971d9a1e27eda771a5e847481f02d
modes,driven_dt2p5e-4,0.00025,25,2026090802,9995874780997557960,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_025.f64,65c1265467d5c41aa0be68f180d6e221a94971d9a1e27eda771a5e847481f02d
density,driven_dt2p5e-4,0.00025,26,2026090802,1040746330555951721,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_026.f64,4c965ccee78b8047c29ab1610b898c22a48c0872d2becde0f154c32f944caead
modes,driven_dt2p5e-4,0.00025,26,2026090802,1040746330555951721,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_026.f64,4c965ccee78b8047c29ab1610b898c22a48c0872d2becde0f154c32f944caead
density,driven_dt2p5e-4,0.00025,27,2026090802,5219054146988589113,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_027.f64,fcff0df1cda3cc84286a17f3d36a96cecf03170a54c80c91f87bcfdf60d332f6
modes,driven_dt2p5e-4,0.00025,27,2026090802,5219054146988589113,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_027.f64,fcff0df1cda3cc84286a17f3d36a96cecf03170a54c80c91f87bcfdf60d332f6
density,driven_dt2p5e-4,0.00025,28,2026090802,16900600248569311390,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_028.f64,25da237065ff89f1914a4d21983897e48dd3fd64d26ecaba757d585c006d75cf
modes,driven_dt2p5e-4,0.00025,28,2026090802,16900600248569311390,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_028.f64,25da237065ff89f1914a4d21983897e48dd3fd64d26ecaba757d585c006d75cf
density,driven_dt2p5e-4,0.00025,29,2026090802,16015333321148417366,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_029.f64,99cf92f2d60b73de3893882d7eef4c01b39efd324efae957c6251e8e453811f5
modes,driven_dt2p5e-4,0.00025,29,2026090802,16015333321148417366,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_029.f64,99cf92f2d60b73de3893882d7eef4c01b39efd324efae957c6251e8e453811f5
density,driven_dt2p5e-4,0.00025,30,2026090802,15962811853615233981,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_030.f64,457876bf1a9ba7d575f418ff8c992b50bcea4241aaefbd35e21db4dbdabfc6e0
modes,driven_dt2p5e-4,0.00025,30,2026090802,15962811853615233981,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_030.f64,457876bf1a9ba7d575f418ff8c992b50bcea4241aaefbd35e21db4dbdabfc6e0
density,driven_dt2p5e-4,0.00025,31,2026090802,866910816669820796,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_031.f64,a9b5eba144f2a38df509bf7ee0b8cd1dc5328750c433dacebceb6fe5f4cb8b0a
modes,driven_dt2p5e-4,0.00025,31,2026090802,866910816669820796,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_031.f64,a9b5eba144f2a38df509bf7ee0b8cd1dc5328750c433dacebceb6fe5f4cb8b0a
density,driven_dt2p5e-4,0.00025,32,2026090802,16928434128687029822,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_032.f64,08d76b8c154b6028f9dfcf086d671806c6fc8604d3c3f7ea38c35dc94cd36ee1
modes,driven_dt2p5e-4,0.00025,32,2026090802,16928434128687029822,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_032.f64,08d76b8c154b6028f9dfcf086d671806c6fc8604d3c3f7ea38c35dc94cd36ee1
density,driven_dt2p5e-4,0.00025,33,2026090802,848483385255016404,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_033.f64,248f6b68f7046b461c2846499105e36c0aaf3309ae9084320d4bc7ef84027b54
modes,driven_dt2p5e-4,0.00025,33,2026090802,848483385255016404,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_033.f64,248f6b68f7046b461c2846499105e36c0aaf3309ae9084320d4bc7ef84027b54
density,driven_dt2p5e-4,0.00025,34,2026090802,11979197379612795257,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_034.f64,3c1ae27fc2f1507ae684aca1981efe87a6c88a42297179fde30435c64a80e7a8
modes,driven_dt2p5e-4,0.00025,34,2026090802,11979197379612795257,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_034.f64,3c1ae27fc2f1507ae684aca1981efe87a6c88a42297179fde30435c64a80e7a8
density,driven_dt2p5e-4,0.00025,35,2026090802,10235168284753237115,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_035.f64,a792b0dc64d0b19372c164fd46de45a44a48ec824a9c8dfe0f03b3d38aa373be
modes,driven_dt2p5e-4,0.00025,35,2026090802,10235168284753237115,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_035.f64,a792b0dc64d0b19372c164fd46de45a44a48ec824a9c8dfe0f03b3d38aa373be
density,driven_dt2p5e-4,0.00025,36,2026090802,15152658315032297514,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_036.f64,f305841d836f1f1c22820cfb4fc793da17bfc668a83dad05b5e7dada2a99ff66
modes,driven_dt2p5e-4,0.00025,36,2026090802,15152658315032297514,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_036.f64,f305841d836f1f1c22820cfb4fc793da17bfc668a83dad05b5e7dada2a99ff66
density,driven_dt2p5e-4,0.00025,37,2026090802,8727832432229356192,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_037.f64,0f18e3187b85ab6feb072280af260ec6d013041e24054acbc58105e85988ef35
modes,driven_dt2p5e-4,0.00025,37,2026090802,8727832432229356192,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_037.f64,0f18e3187b85ab6feb072280af260ec6d013041e24054acbc58105e85988ef35
density,driven_dt2p5e-4,0.00025,38,2026090802,1146778115613572157,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_038.f64,a29664457148c3b94bc04cb403badacfab2dfd5d9daf9b2ebf37ec224fd5eda5
modes,driven_dt2p5e-4,0.00025,38,2026090802,1146778115613572157,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_038.f64,a29664457148c3b94bc04cb403badacfab2dfd5d9daf9b2ebf37ec224fd5eda5
density,driven_dt2p5e-4,0.00025,39,2026090802,7461109369332280788,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_039.f64,f13c179b361af93dc1fa4b526d32dd1f4935ea63221ddaf704bd7c748e786c20
modes,driven_dt2p5e-4,0.00025,39,2026090802,7461109369332280788,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_039.f64,f13c179b361af93dc1fa4b526d32dd1f4935ea63221ddaf704bd7c748e786c20
density,driven_dt2p5e-4,0.00025,40,2026090802,17982272189819660259,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_040.f64,014c034183dcc33a2f01de649723bc099f6c4cb6cca271d969d02a19305038dd
modes,driven_dt2p5e-4,0.00025,40,2026090802,17982272189819660259,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_040.f64,014c034183dcc33a2f01de649723bc099f6c4cb6cca271d969d02a19305038dd
density,driven_dt2p5e-4,0.00025,41,2026090802,17780030864770317482,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_041.f64,393c61f8afb4cb475ee7c2f8155271fd3386f337d5bfc64482f20efabca2c849
modes,driven_dt2p5e-4,0.00025,41,2026090802,17780030864770317482,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_041.f64,393c61f8afb4cb475ee7c2f8155271fd3386f337d5bfc64482f20efabca2c849
density,driven_dt2p5e-4,0.00025,42,2026090802,12027160456213801557,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_042.f64,e8e0a8b927a6c5ea78d3e0fecd53dab1b8fc6eaa7b495002207a5b34b9242fc3
modes,driven_dt2p5e-4,0.00025,42,2026090802,12027160456213801557,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_042.f64,e8e0a8b927a6c5ea78d3e0fecd53dab1b8fc6eaa7b495002207a5b34b9242fc3
density,driven_dt2p5e-4,0.00025,43,2026090802,1758446806358425689,validation,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_043.f64,3beac0e55213c30aca81b460dc02b68a307defb56056216096dc172c4003a2bd
modes,driven_dt2p5e-4,0.00025,43,2026090802,1758446806358425689,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_043.f64,3beac0e55213c30aca81b460dc02b68a307defb56056216096dc172c4003a2bd
density,driven_dt2p5e-4,0.00025,44,2026090802,7422246898591663386,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_044.f64,5c0bea758a3be20435379d4f655fecbdb11059b1d41d089247b375c0101de5be
modes,driven_dt2p5e-4,0.00025,44,2026090802,7422246898591663386,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_044.f64,5c0bea758a3be20435379d4f655fecbdb11059b1d41d089247b375c0101de5be
density,driven_dt2p5e-4,0.00025,45,2026090802,6563746104157865584,train,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_045.f64,c34db62518484fbe4d4af3f6cd1f6f12bbfd75538314d97d93254c2d5b217442
modes,driven_dt2p5e-4,0.00025,45,2026090802,6563746104157865584,test,experiments/short_chain_section4_2026-09-14/raw/direct_state_f64/driven_dt2p5e-4/stream_045.f64,c34db62518484fbe4d4af3f6cd1f6f12bbfd75538314d97d93254c2d5b217442
